wave,curationPriorityBand,examRank,examTier,sourceFilename,questionNumber,page,primaryTopicId,primarySubtopicId,confidence,matchedTerms,style,stemExcerpt,questionHash,reviewDecision,reviewNote
wave3,P3_COMPLEMENTARY,29,C - complementar,analista_judiciario_area_administrativa_tecnologia_da_informacao.pdf,42,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.64,DOM,DIRECT_KNOWLEDGE,"Considere o trecho abaixo. <h1 id=""teste""></h1> <script> ----- const x = JSON.parse(xpto); document.getElementById(""teste"").innerHTML = x.alunos[1].nome + "" "" + x.alunos[1].sobreNome; </script> Para que o nome Maria Bueno seja exibido no elemento da primeira linha (tag h1), o trecho tracejado deve ser substituído por: ",7abc1a98c048688a131f49a9b2acfb6b8fa6ceef0f9b15619685dca0c3ecc77b,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,49,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-ddl,0.98,DDL,DIRECT_KNOWLEDGE,"No contexto da Teoria de Projeto de bancos de dados relacionais, analise o script de criação de uma tabela. CREATE TABLE T(A int not null UNIQUE, B int not null UNIQUE, C int) Considere ainda as seguintes dependências funcionais acerca dos atributos A, B e C. A  B B  A A  C B  C As dependências necessárias para que",50c632692ef1a520676383f97d4ca9b515b9fd07b074bcb61918b3fe13c0d64d,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,55,14,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-metodologias-ageis,0.98,Scrum,DIRECT_KNOWLEDGE,"Na metodologia ágil SCRUM há diversos eventos formais que são realizados para inspecionar e adaptar artefatos. O evento SCRUM que tem como propósito planejar maneiras de aumentar a qualidade e a eficácia de diversos elementos, avaliando o que deu certo durante a Sprint, quais problemas foram encontrados e como esses pr",67a05139404f6fab6518a158c5ce46354a96d1044c46a370ac19b3fa02204b12,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,44,12,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Analise o HTML de uma página Web exibido a seguir. <!DOCTYPE html> <html> <head> <style> td { border: 1px solid #dddddd; padding: 20px; } </style> <h2>Tabela UM</h2> <table> <tr> <td>A</td> <td>B</td> </tr> <td>C</td> <td>B2</td> </tr> </table> </body> </html> Sobre esse script, é correto afirmar que: (A) #dddddd repre",6a285e35055b891341191a386cef08e61843b4ca77bfb980f9723eda682d0cce,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,60,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.89,XML/XSLT/XPath,DIRECT_KNOWLEDGE,Um documento XML é considerado bem formado quando segue as regras de sintaxe estabelecidas na especificação da linguagem. A alternativa que apresenta um documento XML bem formado é: (A) <Letra> eh uma tag igual a </letra> (B) <p>Este eh um paragrafo comum.</p> (C) <!--Este eh um -- comentario padrao --> (D) <mensagem>s,c9d233766e5aaeaa568f06af08022ad3afd470fa0fde3b710e870d051827fa66,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,66,16,dp26-p3-esp-seguranca,dp26-p3-esp-si-acesso,0.82,Acesso/autenticação,DIRECT_KNOWLEDGE,"A analista Cátia foi incumbida de implantar o mais rápido possível, no TCE/TO, a autenticação na rede baseada em porta conforme padrão IEEE (Institute of Electrical and Electronics Engineers) 802.1X. Para tanto, Cátia optou por utilizar a variante básica do EAP (Extensible Authentication Protocol) que não dispõe de aut",8aa3c69c82276efe1c8fdf9545da4e0615def9496a36bad1f097d263aad0fff2,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,50,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"No contexto do MySQL, o comando SQL que produz um desfecho diferente dos demais é: (A) SELECT País, count(*) Contagem FROM Países GROUP BY País HAVING count(*) > 5 ORDER BY count(*) (B) SELECT País, count(*) Contagem FROM Países GROUP BY País HAVING count(*) > 5 ORDER BY Contagem (C) SELECT País, count(*) Contagem FROM",47658966a5ef95334507e3e9f7537b219ab1a316edf2d6c3e5e5b62d6829abc4,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,63,16,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.78,CI/CD,DIRECT_KNOWLEDGE,"O analista Gideão instalou a ferramenta SecEval no cenário de integração contínua do TCE/TO. A SecEval analisa uma aplicação em execução buscando encontrar vulnerabilidades de segurança por meio de telemetrias coletadas em tempo real de sensores inseridos no interior da aplicação. Porém, SecEval não dispõe de recursos ",2005181c688db59275652e85de6bd75d19ac546bd4c1cd37a2be3bb0939763fc,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,46,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-ddl,0.7,DDL,DIRECT_KNOWLEDGE,"Considere um banco relacional com duas tabelas declaradas como abaixo. CREATE TABLE T1(A1 int not null UNIQUE, B1 int not null) CREATE TABLE T2(A2 int not null UNIQUE, B2 int, FOREIGN KEY (B2) references T1(A1)) Para n >= 1, está correto concluir que: (A) cada linha de T1 está relacionada a exatamente 1 linha de T2; (B",01b3e5ad2e4555ccdf00862c70c48013eddf20a69cb5f32906b72e2b20aea009,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,48,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-dml,0.69,DML,DIRECT_KNOWLEDGE,"Caio preparou o comando SQL exibido a seguir para deletar um conjunto de linhas de uma tabela. delete from T1 where exists(select * from T2 where T1.A1 = T2.A2) Para testar seu comando e descobrir exatamente quais seriam as linhas deletadas, Caio pretende executar um comando sem alteração de dados que permita a identif",bee4cc3de81fc7828b12fb6a28ffb8a60ed40e3077c7206894fcc8dd365938c5,PENDING,
wave3,P3_COMPLEMENTARY,30,C - complementar,analista_tecnico_tecnologia_da_informacao.pdf,61,15,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.65,HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Observe o seguinte recorte do documento listacara.xsl <xsl:stylesheet version=""1.0"" xmlns:xsl=""http://www.w3.org/1999/XSL/Transform""> <xsl:template match=""/""> <html> <body> <table border=""1""> <tr> <th>Tipo</th> <th>Nome</th> </tr> <xsl:for-each select=""lista/produto""> <tr> <td><xsl:value-of select=""tipo""/></td> <xsl:ch",1f4324b680894550f6dcafdd2aca330654fcead10f74703e99555aa873ba7726,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,50,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-orientacao-objetos-web,0.98,Orientação a objetos,DIRECT_KNOWLEDGE,"Em POO (programação orientada a objetos), dizer que a classe A é superclasse de B é o mesmo que dizer que: (A) A é derivada de B; (B) A estende B; (C) B é derivada de A; (D) B implementa A; (E) A implementa B.",dc523de0d34815d8d62660732ffab6d353a89096db4dcce18707eb0db63384b3,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,56,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-requisitos,0.98,Elicitação,DIRECT_KNOWLEDGE,"Identificar o conhecimento e os requisitos dos stakeholders é uma atividade importante do ciclo de desenvolvimento de um projeto de software. Considere que você tem a responsabilidade de desenvolver requisitos inovadores, porém, neste momento não está muito interessado em estabelecer requisitos precisos sobre o comport",1deea3eb072b580f940f9805154886c5e4d049738bbc2da8537beedb9a5331f0,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,43,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.8425,DOM; HTML/CSS/Ajax,DIRECT_KNOWLEDGE,"Em uma página HTML, é declarado o seguinte formulário: <form id=""dados"" action=""script.php"" method=""POST""> <input type=""submit"" name=""Submit"" value=""ENVIAR""/> <input type=""hidden"" id=""tamanho"" name=""TAMANHO"" value=""""/> </form> O valor do campo TAMANHO deverá ser preenchido por uma função Javascript, que terá acesso a e",ccd08dd375120c1f8766ac8bcfa96900099d01832d150c151da29ea045a2875d,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,42,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,DIRECT_KNOWLEDGE,"Um programador Java precisa utilizar em seu aplicativo uma tabela dinâmica de inteiros, cujo tamanho pode aumentar ao longo da execução. Para isso, ele decide importar a classe java.util.ArrayList e a declaração da referência à tabela deverá ser: (A) ArrayList<int> tabela; (B) ArrayList<Integer> tabela; (C) ArrayList<i",79793f4f30e8288d6053dc3d9cb698b658397a3629eb7404db195b79188b048f,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,47,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-padroes-dados-web,0.8,REST,DIRECT_KNOWLEDGE,"No âmbito das APIs RESTful para acesso e manipulação de uma coleção de recursos designados por URIs específicas, o método do protocolo HTTP utilizado para criação de uma nova entrada na coleção de recursos é: (A) OPTIONS; (B) PUT; (C) POST; (D) CREATE; (E) GENERATE.",a63a7a94ba7adf9257cfea17d5958947a3494249ec15b0d451e53a15e00b179c,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,62,12,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"No Oracle, a linguagem procedural que permite estreito acoplamento com o SQL é conhecida como: (A) Data Pump; (B) PL/SQL; (C) SQL Explorer; (D) SQL*Loader; (E) Transact SQL. Tribunal de Contas do Estado de Sergipe FGV – Projetos",b42b09d15c5df8f0e3ac1756eba43f552ccc8ee70146609eb7125e2ab1aef2b6,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,63,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"X Y a b c d 1 2 1 2 3 3 3 4 4 5 5 6 5 7 7 8 9 1 select * from x left join y on x.a=y.c order by x.a Considerando-se as tabelas e o comando SQL mostrados acima, é correto concluir que esse comando produz: (A) 1, 2, 1, 2 3, 3, 3, 4 5, 7, 5, 6 (B) 1, 2, 1, 2 3, 4, 3, 3 NULL, NULL, 4, 5 5, 6, 5, 7 (C) 1, 2, 1, 2 3, 3, 3, 4",90fe0876bba633b81f4556b588b0002116a2d3607c3459cdff2eb8cda461ea46,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,64,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sql,0.8,SQL,DIRECT_KNOWLEDGE,"X Y a b c d 1 2 1 2 3 3 3 4 4 5 5 6 5 7 7 8 9 1 select x.a from x where not exists (select * from y where y.c = x.a+1) Considerando-se as tabelas e o comando SQL mostrados acima, é correto concluir que esse comando produz um resultado com uma única coluna contendo somente o(s) valor(es): (A) 4 (B) 3, 4 (C) 1, 3, 5 (D) ",48e2e71676f98c12b24cbce0c617371796ef55eb31f23158026a294a484a1171,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,65,13,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-dml,0.69,DML,DIRECT_KNOWLEDGE,"X Y a b c d 1 2 1 2 3 3 3 4 4 5 5 6 5 7 7 8 9 1 delete from y where y.c in (select a from x union select c from y) Considerando-se as tabelas e o comando SQL mostrados acima, é correto concluir que o número de registros removidos da tabela Y pela execução desse comando é: (A) 1 (B) 2 (C) 3 (D) 4 (E) 5 Tribunal de Conta",adeb829b8ba27ee2846374587319cb147083e6507011baf57da327ca7e6170cb,PENDING,
wave3,P3_COMPLEMENTARY,31,C - complementar,analista_tecnolo_inform_desenv_tipo_1.pdf,48,10,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-arquitetura-software,0.65,Web services,DIRECT_KNOWLEDGE,"Uma mensagem no protocolo SOAP (simple object access protocol) é um documento XML contendo os seguintes elementos: (A) Identification, Environment, Data, Procedure; (B) Constant, Type, Variable, Description; (C) Header, Contents, Adendum, Fault; (D) Envelope, Header, Body, Fault; (E) Prologue, Directory, Contents, Epil",cec06db39cb2999b658836884eaf94ce551eba80065c1ddde9eef4acf22393ce,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,60,13,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.98,CI/CD,DIRECT_KNOWLEDGE,Zuul é um sistema de controle de projetos que atua como um sistema CI/CD com foco em testar o estado futuro dos repositórios de código. Zuul foi organizado em torno do conceito de (A) máquinas virtuais. (B) nodepool. (C) contêiner. (D) clusteres. (E) pipeline.,f9d994800055213197f7799cc448dbefdd0b4cf5eb74c1cfc1c73d002ad8e5c6,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,35,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.9625,JPA/Hibernate; Java/JakartaEE,DIRECT_KNOWLEDGE,Hibernate 7.0 representa um marco significativo na evolução do Hibernate ORM com foco especial na sua nova especificação para repositórios. O Hibernate Data Repositories é uma implementação baseado no (A) Java EE8. (B) JBoss 3.0. (C) JQuery Data. (D) Jakarta Data. (E) Jakarta API 2.0.,66cff6672cd037803f13f334ba84fde4f3dff974c16ee12fc973d13911a2464e,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,31,8,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-frontend,0.89,HTML/CSS/Ajax,ASSERTION_SET,"HTML5 introduziu uma série de novos recursos, elementos e atributos que ajudam os desenvolvedores na construção de sites mais modernos. Considerando essa nova versão da linguagem HTML, analise as afirmativas a seguir sobre os recursos que ela introduziu. I. ServerSockets – trata-se de uma tecnologia de comunicação bidi",96b97f9eb10e9e30c904e635e0658eb2acf1e98b6ec7e098d14a67ea5ecd8408,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,47,11,dp26-p3-esp-banco-dados,dp26-p3-esp-bd-sgbd,0.89,SGBD,ASSERTION_SET,"O Sistema Gerenciador de Bancos de Dados (SGBD) Oracle 21c oferece diversos tipos de índices. Índices são estruturas opcionais, associadas a uma tabela ou cluster de tabelas que podem acelerar o acesso aos dados. Com relação aos índices desse SGBD, analise as afirmativas a seguir. I. Índices podem ser exclusivos ou não",4052e045473369886974531d441d852f24897765c6c566716442b8b4d43370a2,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,50,11,dp26-p3-esp-seguranca,dp26-p3-esp-si-acesso,0.89,Acesso/autenticação,DIRECT_KNOWLEDGE,"Quando implementado no Microsoft Windows, o SMB (Server Message Block) é conhecido como protocolo SMB da Microsoft. Os níveis de autenticação do SMB da Microsoft são conhecidos como (A) nível do dispositivo, nível de diretório e nível de rede, apenas. (B) nível do usuário e nível de compartilhamento, apenas. (C) nível ",f25c2dbf3dacb9e4aec74e6b5093e71c908a2e768587df06c479e3a72d2f86b6,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,34,9,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-devops-git,0.82,Git,ASSERTION_SET,"O Swagger Editor é um editor de código aberto usado para projetar, definir e documentar APIs HTTP segundo a especificação OpenAPI. A respeito dos pré-requisitos necessários para o editor ser executado localmente, avalie os itens a seguir. I. Git em qualquer versão. II. Node.js em versão 20.3.0. ou superior. III. Npm em",eafe2fb798728d09e78313273bc39c81f261d3c63b60603a66925f61a13177b7,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,43,10,dp26-p3-ia-fundamentos,dp26-p3-ia-machine-learning,0.82,Machine Learning,DIRECT_KNOWLEDGE,"A estagiária Mirella sabe que scikitlearn versão 1.6.1 oferece diversos algoritmos de aprendizado não supervisionado. No entanto, ela desconhece quais são os métodos de clusterização disponíveis no módulo sklearn.cluster. Assinale a opção que contém apenas os nomes dos métodos de clusterização disponíveis no módulo. (A",a66eb2cc832559cd274965adb40cfa88101438d28fac55e06df9ecbac5c504c8,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,33,8,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,CODE_TRACE,"Analise o código JAVA exibido a seguir. public class EV { public static void main(String[] args) { mpR(265.7/3); } public static void mpR(double points) { if (points >= 265.7) { System.out.println(""A1""); } else if (points >= 132.4) { System.out.println(""A2""); } else if (points >= 62.1) { System.out.println(""A3""); } els",b21bb37b73f3aae2ad2cb4320c85c17dc21692602bd2f4292df3d3732547aae3,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,46,11,dp26-p3-esp-desenvolvimento-sistemas,dp26-p3-esp-linguagens-frameworks,0.8,Java/JakartaEE,ASSERTION_SET,"O banco de dados H2 é uma ferramenta muito útil para desenvolvedores Java. Ele foi projetado para ser leve e pode ser incorporado diretamente em aplicativos Java. Com relação aos modos de conexão do H2, analise as afirmativas a seguir. I. No modo incorporado (embedded), um aplicativo abre um banco de dados dentro da me",7e466aa802b67d50cdf5d933cb0c3de4e457ba6b3aed622e2951b8ece46d1afb,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,53,12,dp26-p3-esp-seguranca,dp26-p3-esp-si-sdl-owasp,0.8,OWASP,ASSERTION_SET,"O padrão de verificação de segurança de aplicativos OWASP (versão 4.0.3) indica diversos tipos de verificações que devem ser consideradas no desenvolvimento e manutenção de aplicações seguras. Com relação à verificação 7 que diz respeito ao tratamento e registro de erros em logs, analise as afirmativas a seguir. I. Dev",fd0d4ff72786fe41bf1b0c68411bb1254b2812e936104bada1608864cfbf7a6f,PENDING,
wave3,P3_COMPLEMENTARY,33,C - complementar,analista_judiciario_area_apoio_especializado_tecnologia_da_informacao.pdf,59,13,dp26-p3-esp-seguranca,dp26-p3-esp-si-riscos,0.8,Riscos/ameaças,ASSERTION_SET,"A Resolução 396/2021 do Conselho Nacional de Justiça institui a Estratégia Nacional de Segurança Cibernética do Poder Judiciário (ENSEC-PJ). A respeito dos objetivos da ENSEC-PJ, avalie as afirmativas a seguir. I. Baratear a execução das atividades do Judiciário no ambiente digital para reduzir o tempo de atendimento e",33a2898ed12e1c0d25116b385ae697373ae14823b6d4540704adfac4db628239,PENDING,
